This is an important test 
 Block 1 ACC 
t=172523 x=1.229210, y=0.031602, z=-0.180461 
t=172533 x=1.273639, y=0.021025, z=-0.144936 
t=172543 x=1.313200, y=0.018779, z=-0.111521 
t=172553 x=1.342688, y=0.027175, z=-0.099965 
t=172563 x=1.362118, y=0.049300, z=-0.112811 
t=172573 x=1.362040, y=0.075488, z=-0.118903 
t=172583 x=1.374649, y=0.092262, z=-0.118057 
t=172593 x=1.404995, y=0.098179, z=-0.123681 
t=172603 x=1.450051, y=0.076483, z=-0.123236 
t=172613 x=1.469961, y=0.012987, z=-0.093534 
t=172623 x=1.437587, y=-0.077949, z=0.032815 
Block 1 GPS 
t=169795 lat=47.411345, long=8.503741 
t=170798 lat=47.411348, long=8.503729 
t=171795 lat=47.411358, long=8.503716 
t=172795 lat=47.411364, long=8.503703 
t=173797 lat=47.411374, long=8.503689 
Block 1 ACC 
t=172633 x=1.419152, y=-0.145232, z=0.032183 
t=172643 x=1.323937, y=-0.202929, z=0.042608 
t=172653 x=1.218641, y=-0.228314, z=0.075754 
t=172663 x=1.095120, y=-0.215409, z=0.089181 
t=172673 x=1.002713, y=-0.176167, z=0.069837 
t=172683 x=0.944545, y=-0.112784, z=0.010113 
t=172693 x=0.908310, y=-0.046488, z=-0.048325 
t=172703 x=0.897363, y=0.003748, z=-0.072723 
t=172714 x=0.899660, y=0.037393, z=-0.081311 
t=172723 x=0.906493, y=0.051188, z=-0.066643 
t=172733 x=0.912920, y=0.052588, z=-0.055306 
t=172743 x=0.912912, y=0.047132, z=-0.045412 
t=172753 x=0.897550, y=0.041102, z=-0.037584 
t=172763 x=0.887418, y=0.044456, z=-0.042413 
t=172773 x=0.873577, y=0.052896, z=-0.055934 
t=172783 x=0.847685, y=0.063414, z=-0.080804 
t=172793 x=0.812483, y=0.070563, z=-0.089809 
t=172803 x=0.775203, y=0.076101, z=-0.102718 
t=172813 x=0.740029, y=0.086865, z=-0.133419 
t=172823 x=0.712920, y=0.089306, z=-0.155988 
t=172833 x=0.685655, y=0.082754, z=-0.168488 
t=172843 x=0.665516, y=0.067443, z=-0.160992 
t=172853 x=0.651776, y=0.050166, z=-0.145548 
t=172863 x=0.649974, y=0.032085, z=-0.133774 
t=172874 x=0.664864, y=0.017550, z=-0.125303 
t=172883 x=0.691930, y=0.009660, z=-0.127425 
t=172893 x=0.717768, y=0.011770, z=-0.137658 
t=172903 x=0.745235, y=0.019348, z=-0.154877 
t=172913 x=0.766451, y=0.030330, z=-0.182095 
t=172923 x=0.792757, y=0.036243, z=-0.210982 
t=172933 x=0.833329, y=0.034293, z=-0.244323 
t=172943 x=0.875324, y=0.026711, z=-0.254436 
t=172953 x=0.910794, y=0.010043, z=-0.261117 
t=172963 x=0.949319, y=-0.010877, z=-0.258675 
t=172973 x=0.964919, y=-0.029523, z=-0.256265 
t=172983 x=0.954486, y=-0.034780, z=-0.250329 
t=172993 x=0.931577, y=-0.019972, z=-0.250282 
t=173003 x=0.916399, y=0.014212, z=-0.278920 
t=173013 x=0.937962, y=0.053812, z=-0.335513 
t=173023 x=0.968943, y=0.027015, z=-0.262489 
t=173033 x=1.009172, y=0.071265, z=-0.169907 
t=173043 x=1.000015, y=0.115892, z=-0.306064 
t=173053 x=0.970094, y=0.141496, z=-0.488580 
t=173063 x=0.972945, y=0.137705, z=-0.483257 
t=173073 x=1.010915, y=0.158336, z=-0.383666 
t=173083 x=1.042560, y=0.178359, z=-0.296533 
t=173093 x=1.066763, y=0.188253, z=-0.310873 
t=173103 x=1.089890, y=0.181030, z=-0.362174 
t=173113 x=1.128804, y=0.168936, z=-0.363328 
t=173123 x=1.183896, y=0.149000, z=-0.322082 
t=173133 x=1.252192, y=0.123193, z=-0.254327 
t=173143 x=1.293357, y=0.102905, z=-0.217885 
t=173153 x=1.314936, y=0.101447, z=-0.215818 
t=173163 x=1.302916, y=0.116825, z=-0.230556 
t=173174 x=1.272543, y=0.147026, z=-0.250337 
t=173184 x=1.260609, y=0.167310, z=-0.272329 
t=173193 x=1.276622, y=0.146192, z=-0.267774 
t=173203 x=1.301481, y=0.089840, z=-0.228092 
t=173213 x=1.323933, y=0.013174, z=-0.164951 
t=173223 x=1.347692, y=-0.031231, z=-0.117168 
t=173233 x=1.352200, y=-0.043629, z=-0.105257 
t=173243 x=1.320189, y=-0.015647, z=-0.155123 
t=173253 x=1.255320, y=0.034792, z=-0.220405 
t=173263 x=1.185939, y=0.089575, z=-0.276974 
t=173273 x=1.123504, y=0.146995, z=-0.333657 
t=173283 x=1.077383, y=0.192020, z=-0.402024 
t=173293 x=1.045235, y=0.212850, z=-0.459869 
t=173303 x=0.999890, y=0.300795, z=-0.611079 
t=173313 x=0.979700, y=0.161554, z=-0.433536 
t=173323 x=1.003965, y=0.042869, z=-0.237923 
t=173333 x=1.001321, y=-0.044811, z=-0.233587 
t=173343 x=0.986985, y=-0.130763, z=-0.225209 
t=173353 x=0.958300, y=-0.200901, z=-0.201607 
t=173363 x=0.944564, y=-0.247272, z=-0.087399 
t=173373 x=0.922927, y=-0.274096, z=-0.000667 
t=173383 x=0.895506, y=-0.276210, z=0.055910 
t=173393 x=0.862992, y=-0.257821, z=0.019484 
t=173403 x=0.822920, y=-0.218439, z=-0.017382 
t=173413 x=0.780027, y=-0.166998, z=-0.049589 
t=173423 x=0.741612, y=-0.109118, z=-0.083768 
t=173433 x=0.687987, y=-0.058960, z=-0.080523 
t=173443 x=0.661288, y=-0.021169, z=-0.029921 
t=173453 x=0.634487, y=0.015974, z=-0.063398 
t=173463 x=0.602191, y=0.053231, z=-0.098900 
t=173473 x=0.582707, y=0.091342, z=-0.125089 
t=173483 x=0.583288, y=0.115834, z=-0.147206 
t=173494 x=0.607370, y=0.133091, z=-0.143391 
t=173503 x=0.639405, y=0.126247, z=-0.152638 
t=173513 x=0.692254, y=0.122792, z=-0.167232 
t=173523 x=0.771814, y=0.134406, z=-0.170262 
t=173533 x=0.842880, y=0.151039, z=-0.183097 
t=173543 x=0.889017, y=0.144967, z=-0.180492 
t=173553 x=0.913653, y=0.135139, z=-0.181479 
t=173563 x=0.922436, y=0.122308, z=-0.180441 
t=173573 x=0.927510, y=0.110592, z=-0.179677 
t=173583 x=0.941012, y=0.103397, z=-0.197902 
t=173593 x=0.960278, y=0.094934, z=-0.221789 
t=173604 x=0.975281, y=0.089427, z=-0.248188 
t=173613 x=0.978350, y=0.091689, z=-0.278460 
t=173623 x=1.011828, y=0.089236, z=-0.283401 
t=173633 x=1.030056, y=0.087684, z=-0.276779 
t=173643 x=1.054072, y=0.105222, z=-0.321972 
t=173653 x=1.070187, y=0.125837, z=-0.361479 
t=173663 x=1.077457, y=0.135010, z=-0.388448 
t=173673 x=1.094473, y=0.135814, z=-0.380543 
t=173683 x=1.125435, y=0.131485, z=-0.379092 
t=173693 x=1.172207, y=0.117265, z=-0.372181 
t=173703 x=1.226425, y=0.090347, z=-0.343512 
t=173713 x=1.280265, y=0.069791, z=-0.300140 
t=173723 x=1.329728, y=0.058582, z=-0.260941 
t=173733 x=1.339911, y=0.078772, z=-0.251842 
t=173743 x=1.324674, y=0.111150, z=-0.269295 
t=173753 x=1.325856, y=0.152790, z=-0.297683 
t=173763 x=1.329444, y=0.163960, z=-0.321598 
t=173773 x=1.342017, y=0.128252, z=-0.285180 
t=173783 x=1.332630, y=0.041827, z=-0.201380 
t=173796 x=1.312190, y=-0.070769, z=-0.095336 
t=173804 x=1.316211, y=-0.132280, z=0.004048 
t=173813 x=1.264696, y=-0.207082, z=0.000780 
t=173823 x=1.218118, y=-0.252252, z=0.079739 
t=173833 x=1.171888, y=-0.256893, z=0.168234 
t=173843 x=1.105393, y=-0.238232, z=0.195363 
t=173853 x=1.045984, y=-0.195378, z=0.189232 
t=173863 x=1.003876, y=-0.135763, z=0.169685 
t=173873 x=0.977519, y=-0.074166, z=0.148161 
t=173883 x=0.976310, y=-0.008705, z=0.125061 
t=173893 x=0.981618, y=0.045248, z=0.111021 
t=173903 x=0.957598, y=0.140942, z=0.088932 
t=173913 x=1.016870, y=0.068012, z=0.166901 
t=173923 x=1.002468, y=0.088199, z=0.099805 
t=173933 x=0.977652, y=0.077555, z=0.069947 
t=173943 x=0.948110, y=0.067064, z=0.039144 
t=173953 x=0.926948, y=0.054042, z=0.075212 
t=173963 x=0.906352, y=0.048976, z=0.098619 
t=173973 x=0.888042, y=0.042760, z=0.093444 
t=173983 x=0.868799, y=0.036200, z=0.049238 
t=173993 x=0.854435, y=0.020732, z=0.031309 
t=174003 x=0.844744, y=0.004707, z=0.032386 
t=174013 x=0.834432, y=-0.009134, z=0.057182 
t=174023 x=0.825747, y=-0.015822, z=0.051702 
t=174033 x=0.818914, y=-0.013763, z=0.027784 
t=174043 x=0.824187, y=-0.004852, z=-0.005327 
t=174053 x=0.831800, y=0.012726, z=-0.037448 
t=174063 x=0.834896, y=0.030221, z=-0.070656 
t=174073 x=0.832545, y=0.042725, z=-0.095745 
t=174083 x=0.828360, y=0.046012, z=-0.118739 
t=174093 x=0.830092, y=0.040092, z=-0.139725 
t=174104 x=0.828446, y=0.029016, z=-0.152939 
t=174113 x=0.828114, y=0.017020, z=-0.153668 
t=174123 x=0.843344, y=0.003034, z=-0.166803 
t=174133 x=0.870734, y=-0.006997, z=-0.179903 
t=174143 x=0.893510, y=-0.014184, z=-0.196131 
t=174153 x=0.915623, y=-0.017511, z=-0.204750 
t=174163 x=0.939916, y=-0.017246, z=-0.221465 
t=174173 x=0.954260, y=-0.012242, z=-0.240880 
t=174183 x=0.954673, y=-0.005468, z=-0.251944 
t=174193 x=0.955149, y=0.002231, z=-0.272688 
t=174203 x=0.971786, y=0.012238, z=-0.287863 
t=174213 x=1.003384, y=0.018658, z=-0.287512 
t=174223 x=1.038043, y=0.026103, z=-0.303989 
t=174233 x=1.071275, y=0.020155, z=-0.308814 
t=174243 x=1.099675, y=0.000425, z=-0.281334 
t=174253 x=1.127490, y=-0.022090, z=-0.239483 
t=174263 x=1.162477, y=-0.031941, z=-0.232694 
t=174273 x=1.203583, y=-0.030857, z=-0.234870 
t=174283 x=1.231285, y=-0.025198, z=-0.240189 
t=174293 x=1.259665, y=-0.022460, z=-0.248255 
t=174303 x=1.287218, y=-0.029909, z=-0.237518 
t=174313 x=1.309019, y=-0.050236, z=-0.227530 
t=174323 x=1.316453, y=-0.068211, z=-0.208034 
t=174333 x=1.306184, y=-0.068207, z=-0.185075 
t=174343 x=1.271404, y=-0.041827, z=-0.200433 
t=174353 x=1.223996, y=0.009742, z=-0.260672 
t=174363 x=1.170675, y=0.074264, z=-0.342794 
t=174373 x=1.105330, y=0.117683, z=-0.399859 
t=174383 x=1.047571, y=0.119800, z=-0.439093 
t=174393 x=1.019191, y=0.082813, z=-0.421130 
t=174403 x=1.013278, y=0.013182, z=-0.360017 
t=174413 x=1.018200, y=-0.053964, z=-0.299146 
t=174423 x=1.037911, y=-0.235525, z=-0.287875 
t=174433 x=0.967961, y=-0.205343, z=-0.422499 
t=174443 x=0.945922, y=-0.134008, z=-0.299746 
t=174453 x=0.953059, y=-0.100152, z=-0.161004 
t=174463 x=0.930337, y=-0.073780, z=-0.144671 
t=174473 x=0.930025, y=-0.058582, z=-0.237994 
t=174483 x=0.948113, y=-0.046917, z=-0.304286 
t=174493 x=0.983650, y=-0.048356, z=-0.255501 
t=174503 x=1.003275, y=-0.052989, z=-0.144741 
t=174513 x=1.004422, y=-0.056351, z=-0.066518 
t=174523 x=1.011695, y=-0.049873, z=-0.049429 
t=174533 x=1.025852, y=-0.039051, z=-0.076159 
t=174543 x=1.037022, y=-0.029098, z=-0.075453 
t=174553 x=1.031211, y=-0.020631, z=-0.063161 
t=174563 x=1.014515, y=-0.011583, z=-0.035322 
t=174573 x=0.991704, y=-0.003958, z=-0.038922 
t=174583 x=0.960726, y=-0.003604, z=-0.046157 
t=174593 x=0.923715, y=-0.013876, z=-0.052412 
t=174603 x=0.897636, y=-0.035654, z=-0.026844 
t=174613 x=0.884052, y=-0.059658, z=0.009454 
t=174623 x=0.889473, y=-0.067930, z=0.032089 
Block 2 
t=174633 x=0.893673, y=-0.071093, z=-0.029648 
t=174643 x=0.912635, y=-0.055158, z=-0.006431 
t=174653 x=0.888674, y=-0.028384, z=0.101482 
t=174663 x=0.906040, y=-0.019559, z=0.054101 
t=174673 x=0.890214, y=0.000772, z=-0.001267 
t=174683 x=0.866826, y=0.016095, z=-0.047713 
t=174693 x=0.839214, y=0.036110, z=-0.024874 
t=174703 x=0.824320, y=0.062903, z=-0.003592 
t=174713 x=0.817697, y=0.102976, z=-0.008912 
t=174723 x=0.826168, y=0.149627, z=-0.061413 
t=174733 x=0.831133, y=0.193647, z=-0.120081 
t=174743 x=0.835115, y=0.227136, z=-0.159518 
t=174753 x=0.848738, y=0.247736, z=-0.172961 
t=174763 x=0.870578, y=0.254810, z=-0.183947 
t=174773 x=0.886454, y=0.241979, z=-0.194201 
t=174783 x=0.887948, y=0.216025, z=-0.185441 
t=174793 x=0.890616, y=0.191357, z=-0.172244 
t=174803 x=0.898720, y=0.178417, z=-0.169233 
t=174813 x=0.916999, y=0.173921, z=-0.183550 
t=174823 x=0.951163, y=0.173090, z=-0.201536 
t=174833 x=0.980944, y=0.161417, z=-0.212035 
t=174843 x=1.002811, y=0.151281, z=-0.228517 
t=174853 x=1.011024, y=0.125892, z=-0.226890 
t=174863 x=1.028957, y=0.097617, z=-0.208517 
t=174873 x=1.043527, y=0.070091, z=-0.178148 
t=174883 x=1.074259, y=0.064955, z=-0.146878 
t=174893 x=1.103376, y=0.080824, z=-0.169611 
t=174903 x=1.108653, y=0.122987, z=-0.193272 
t=174913 x=1.116870, y=0.174221, z=-0.228095 
t=174923 x=1.164298, y=0.225213, z=-0.274837 
t=174933 x=1.248296, y=0.244163, z=-0.311750 
t=174943 x=1.323017, y=0.217179, z=-0.304773 
t=174953 x=1.392440, y=0.142377, z=-0.234858 
t=174963 x=1.435301, y=0.044940, z=-0.148438 
t=174973 x=1.442743, y=-0.036293, z=-0.083503 
t=174983 x=1.409643, y=-0.095741, z=-0.033758 
t=174993 x=1.348175, y=-0.126173, z=0.001057 
t=175003 x=1.276848, y=-0.130560, z=0.020253 
t=175013 x=1.207565, y=-0.106669, z=0.026852 
t=175024 x=1.155933, y=-0.058773, z=0.022226 
t=175033 x=1.107850, y=0.004423, z=-0.018681 
t=175043 x=1.078943, y=0.078655, z=-0.030085 
t=175053 x=1.049954, y=0.130564, z=-0.138668 
t=175063 x=1.052532, y=0.194282, z=-0.242689 
t=175073 x=1.010451, y=0.142272, z=-0.007851 
t=175083 x=0.995549, y=0.112882, z=-0.031844 
t=175093 x=0.928469, y=0.100312, z=-0.107699 
t=175103 x=0.882734, y=0.112960, z=-0.171101 
t=175113 x=0.852423, y=0.106638, z=-0.166698 
t=175123 x=0.821718, y=0.097843, z=-0.099941 
t=175133 x=0.797538, y=0.096338, z=-0.067170 
t=175143 x=0.764969, y=0.101006, z=-0.083940 
t=175153 x=0.727623, y=0.103619, z=-0.129371 
t=175163 x=0.693128, y=0.104337, z=-0.143571 
t=175173 x=0.664271, y=0.099934, z=-0.129714 
t=175183 x=0.658722, y=0.088078, z=-0.105386 
t=175193 x=0.657431, y=0.076432, z=-0.089774 
t=175203 x=0.660044, y=0.073394, z=-0.077142 
t=175213 x=0.670675, y=0.078523, z=-0.090195 
t=175223 x=0.702679, y=0.093647, z=-0.087103 
t=175233 x=0.742853, y=0.115717, z=-0.111068 
t=175243 x=0.774255, y=0.143036, z=-0.127425 
t=175253 x=0.798740, y=0.169697, z=-0.164506 
t=175263 x=0.819059, y=0.195160, z=-0.188241 
t=175273 x=0.831468, y=0.218482, z=-0.212807 
t=175283 x=0.853090, y=0.240154, z=-0.231040 
t=175293 x=0.868031, y=0.254261, z=-0.245548 
t=175303 x=0.895358, y=0.260742, z=-0.257334 
t=175313 x=0.929741, y=0.254280, z=-0.261312 
t=175324 x=0.967274, y=0.236500, z=-0.256421 
t=175334 x=0.994601, y=0.222593, z=-0.253504 
t=175343 x=1.009203, y=0.207461, z=-0.251492 
t=175353 x=1.014289, y=0.196338, z=-0.259510 
t=175363 x=1.018532, y=0.184607, z=-0.257646 
t=175373 x=1.031215, y=0.180254, z=-0.254050 
t=175383 x=1.051748, y=0.182267, z=-0.253239 
t=175393 x=1.078908, y=0.173768, z=-0.255376 
t=175403 x=1.103567, y=0.155271, z=-0.266596 
t=175413 x=1.135512, y=0.125482, z=-0.244998 
t=175423 x=1.169317, y=0.096860, z=-0.220401 
t=175433 x=1.207651, y=0.067064, z=-0.199251 
t=175443 x=1.253983, y=0.039940, z=-0.189318 
t=175453 x=1.293143, y=0.029149, z=-0.174474 
t=175463 x=1.311231, y=0.038411, z=-0.163106 
t=175473 x=1.309573, y=0.070929, z=-0.176307 
t=175483 x=1.307323, y=0.121325, z=-0.230931 
t=175493 x=1.305638, y=0.167954, z=-0.293881 
t=175503 x=1.334662, y=0.184158, z=-0.345458 
t=175513 x=1.388295, y=0.140654, z=-0.351261 
t=175523 x=1.404293, y=0.091666, z=-0.349101 
t=175533 x=1.416008, y=-0.041633, z=-0.185913 
t=175543 x=1.398158, y=-0.093152, z=-0.148056 
t=175553 x=1.325099, y=-0.128895, z=-0.165563 
t=175563 x=1.204156, y=-0.134628, z=-0.226680 
t=175573 x=1.084532, y=-0.113923, z=-0.249276 
t=175583 x=0.976899, y=-0.075914, z=-0.272739 
t=175593 x=0.912768, y=-0.041032, z=-0.307570 
t=175603 x=0.882262, y=-0.030428, z=-0.341983 
t=175614 x=0.884224, y=-0.040240, z=-0.312090 
t=175623 x=0.909566, y=-0.062548, z=-0.278312 
t=175633 x=0.947302, y=-0.090250, z=-0.215030 
t=175643 x=0.980101, y=-0.105292, z=-0.168890 
t=175653 x=1.000759, y=-0.110035, z=-0.126200 
t=175663 x=1.010307, y=-0.105019, z=-0.094181 
t=175673 x=1.007819, y=-0.090936, z=-0.076541 
t=175683 x=1.000783, y=-0.067560, z=-0.068843 
t=175693 x=0.993506, y=-0.035868, z=-0.069884 
t=175703 x=0.982937, y=-0.010643, z=-0.076050 
t=175713 x=0.962216, y=0.000636, z=-0.084158 
t=175723 x=0.934970, y=0.006026, z=-0.076038 
t=175733 x=0.901118, y=0.011657, z=-0.071873 
t=175743 x=0.863269, y=0.021255, z=-0.066148 
t=175753 x=0.844050, y=0.059877, z=-0.095293 
t=175763 x=0.783666, y=0.062049, z=-0.122327 
t=175773 x=0.759548, y=0.066908, z=-0.126438 
t=175783 x=0.763179, y=0.064256, z=-0.123068 
t=175793 x=0.770675, y=0.039924, z=-0.109559 
t=175803 x=0.763952, y=0.001677, z=-0.083464 
t=175813 x=0.750567, y=-0.028283, z=-0.080398 
t=175823 x=0.726629, y=-0.044909, z=-0.058851 
t=175833 x=0.719975, y=-0.050852, z=-0.046301 
t=175843 x=0.737471, y=-0.043364, z=-0.056940 
t=175853 x=0.754482, y=-0.027273, z=-0.090804 
t=175863 x=0.773963, y=-0.015783, z=-0.115842 
t=175873 x=0.811684, y=-0.009208, z=-0.116029 
t=175883 x=0.865706, y=-0.002071, z=-0.110998 
t=175893 x=0.929152, y=0.001014, z=-0.135404 
t=175903 x=0.973136, y=0.004009, z=-0.158087 
t=175913 x=0.993443, y=0.008093, z=-0.169494 
t=175923 x=1.001282, y=0.010101, z=-0.181085 
t=175933 x=0.984988, y=0.023026, z=-0.177984 
t=175946 x=0.963924, y=0.076604, z=-0.202199 
t=175953 x=0.978140, y=0.110003, z=-0.233197 
t=175963 x=1.035762, y=0.158079, z=-0.290492 
t=175973 x=1.116047, y=0.202075, z=-0.346379 
t=175983 x=1.184594, y=0.223681, z=-0.364572 
t=175993 x=1.240746, y=0.213467, z=-0.362985 
t=176003 x=1.276634, y=0.189560, z=-0.357521 
t=176013 x=1.281981, y=0.157903, z=-0.332023 
t=176023 x=1.265402, y=0.126539, z=-0.293315 
t=176033 x=1.241616, y=0.104415, z=-0.276167 
t=176043 x=1.218426, y=0.094013, z=-0.246328 
t=176053 x=1.197846, y=0.093027, z=-0.213256 
t=176063 x=1.191832, y=0.115253, z=-0.195246 
t=176073 x=1.203458, y=0.164350, z=-0.204239 
t=176083 x=1.226846, y=0.218630, z=-0.240529 
t=176093 x=1.261311, y=0.258941, z=-0.249577 
t=176103 x=1.323964, y=0.270836, z=-0.259155 
t=176113 x=1.389804, y=0.247338, z=-0.237401 
t=176123 x=1.401637, y=0.182563, z=-0.175418 
t=176133 x=1.362527, y=0.105300, z=-0.099091 
t=176143 x=1.300525, y=0.031337, z=-0.030479 
t=176153 x=1.215989, y=-0.013354, z=0.036894 
t=176163 x=1.114608, y=-0.023981, z=0.058637 
t=176173 x=1.014745, y=-0.004766, z=0.053563 
t=176183 x=0.913825, y=0.050618, z=0.041285 
t=176193 x=0.834425, y=0.132070, z=-0.014703 
t=176203 x=0.783966, y=0.219843, z=-0.096541 
t=176213 x=0.765937, y=0.289286, z=-0.149834 
t=176223 x=0.784973, y=0.331016, z=-0.187282 
t=176233 x=0.827089, y=0.330373, z=-0.194852 
t=176243 x=0.868979, y=0.304992, z=-0.174658 
t=176254 x=0.888206, y=0.259486, z=-0.152658 
t=176263 x=0.876876, y=0.206021, z=-0.126824 
t=176273 x=0.851639, y=0.158831, z=-0.109676 
t=176283 x=0.825603, y=0.111942, z=-0.084739 
t=176293 x=0.798342, y=0.073055, z=-0.054183 
t=176303 x=0.785698, y=0.042822, z=-0.034823 
t=176313 x=0.784805, y=0.020904, z=-0.044963 
t=176323 x=0.775324, y=0.007020, z=-0.055598 
t=176333 x=0.750953, y=0.000484, z=-0.052841 
t=176343 x=0.712503, y=0.006728, z=-0.065828 
t=176353 x=0.669525, y=0.022979, z=-0.096927 
t=176363 x=0.637120, y=0.045587, z=-0.132526 
t=176373 x=0.613458, y=0.068153, z=-0.170344 
t=176383 x=0.599606, y=0.086954, z=-0.210467 
t=176393 x=0.599824, y=0.095203, z=-0.246804 
t=176403 x=0.600194, y=0.090909, z=-0.268199 
t=176413 x=0.599485, y=0.079474, z=-0.267813 
t=176423 x=0.607437, y=0.064163, z=-0.269872 
t=176433 x=0.620732, y=0.050111, z=-0.264194 
t=176443 x=0.644257, y=0.037959, z=-0.259436 
t=176453 x=0.681034, y=0.036999, z=-0.259331 
t=176463 x=0.730965, y=0.045958, z=-0.262688 
t=176473 x=0.791852, y=0.060427, z=-0.271112 
t=176483 x=0.855664, y=0.080824, z=-0.287184 
t=176493 x=0.920377, y=0.101092, z=-0.303900 
t=176503 x=0.974084, y=0.118583, z=-0.310916 
t=176513 x=1.012264, y=0.131999, z=-0.309063 
t=176523 x=1.045099, y=0.146722, z=-0.305772 
t=176533 x=1.082390, y=0.166292, z=-0.317975 
t=176543 x=1.122155, y=0.190191, z=-0.337358 
t=176553 x=1.160605, y=0.209379, z=-0.355528 
t=176563 x=1.206153, y=0.224207, z=-0.368839 
t=176573 x=1.239927, y=0.223536, z=-0.379552 
t=176583 x=1.266065, y=0.205456, z=-0.371795 
t=176593 x=1.292355, y=0.171701, z=-0.347962 
t=176603 x=1.327361, y=0.128996, z=-0.321637 
t=176613 x=1.364657, y=0.083070, z=-0.298721 
t=176623 x=1.388985, y=0.044444, z=-0.273320 
Block 1 ACC 
t=176633 x=1.390791, y=0.016637, z=-0.254315 
t=176643 x=1.372238, y=0.017843, z=-0.254744 
t=176653 x=1.336070, y=0.057993, z=-0.295378 
t=176663 x=1.298138, y=0.122975, z=-0.370601 
t=176673 x=1.255340, y=0.164549, z=-0.455009 
t=176683 x=1.224542, y=0.158671, z=-0.494485 
t=176693 x=1.203548, y=0.080976, z=-0.446035 
t=176703 x=1.193295, y=-0.033037, z=-0.352790 
t=176713 x=1.171962, y=-0.138255, z=-0.253960 
t=176723 x=1.143960, y=-0.216563, z=-0.182228 
t=176733 x=1.117147, y=-0.252782, z=-0.151277 
t=176743 x=1.086162, y=-0.257677, z=-0.139308 
t=176753 x=1.052318, y=-0.234222, z=-0.147424 
t=176763 x=1.021102, y=-0.192960, z=-0.171042 
t=176773 x=1.010482, y=-0.144799, z=-0.189361 
t=176783 x=1.011114, y=-0.093791, z=-0.186143 
t=176793 x=1.009503, y=-0.051488, z=-0.181377 
t=176803 x=1.003021, y=-0.016442, z=-0.168503 
t=176813 x=1.003774, y=0.021739, z=-0.148411 
t=176823 x=1.021761, y=0.066967, z=-0.123965 
t=176833 x=1.052918, y=0.109789, z=-0.123891 
t=176843 x=1.085152, y=0.144604, z=-0.128388 
t=176853 x=1.101586, y=0.166452, z=-0.127651 
t=176863 x=1.114238, y=0.167427, z=-0.114855 
t=176874 x=1.105061, y=0.137510, z=-0.078694 
t=176883 x=1.068093, y=0.097750, z=-0.034932 
t=176893 x=1.018715, y=0.050856, z=0.008993 
t=176903 x=0.967766, y=0.016006, z=0.029566 
t=176913 x=0.909648, y=-0.005253, z=0.040599 
t=176923 x=0.854131, y=-0.010620, z=0.033298 
t=176933 x=0.811110, y=-0.003978, z=0.017589 
t=176943 x=0.770285, y=0.007098, z=-0.009602 
t=176953 x=0.745937, y=0.018139, z=-0.034913 
t=176963 x=0.727939, y=0.019219, z=-0.057919 
t=176973 x=0.717315, y=0.017706, z=-0.064229 
t=176983 x=0.706559, y=0.016891, z=-0.068936 
t=176993 x=0.698642, y=0.020136, z=-0.073250 
t=177003 x=0.696981, y=0.036602, z=-0.100406 
t=177013 x=0.708681, y=0.066355, z=-0.132343 
t=177023 x=0.737946, y=0.088339, z=-0.168457 
t=177033 x=0.770238, y=0.105050, z=-0.190035 
t=177043 x=0.805030, y=0.121185, z=-0.206606 
t=177053 x=0.846335, y=0.128922, z=-0.240958 
t=177063 x=0.874361, y=0.124149, z=-0.261491 
t=177073 x=0.893603, y=0.105023, z=-0.253921 
t=177083 x=0.915985, y=0.082700, z=-0.249163 
t=177093 x=0.935836, y=0.062767, z=-0.238723 
t=177103 x=0.956670, y=0.047654, z=-0.238150 
t=177113 x=0.985986, y=0.044425, z=-0.250887 
t=177123 x=0.999625, y=0.038637, z=-0.259194 
t=177133 x=1.003248, y=0.036828, z=-0.243797 
t=177143 x=1.020256, y=0.037772, z=-0.230447 
t=177153 x=1.061908, y=0.042686, z=-0.223907 
t=177163 x=1.131468, y=0.053200, z=-0.223942 
t=177174 x=1.208099, y=0.072497, z=-0.229769 
t=177183 x=1.273662, y=0.089895, z=-0.236582 
t=177193 x=1.327310, y=0.106181, z=-0.235010 
t=177203 x=1.351487, y=0.123770, z=-0.229733 
t=177213 x=1.338476, y=0.153832, z=-0.239047 
t=177223 x=1.302651, y=0.204110, z=-0.301599 
t=177233 x=1.283389, y=0.250193, z=-0.374022 
t=177243 x=1.286864, y=0.272130, z=-0.414422 
t=177253 x=1.295584, y=0.257626, z=-0.409083 
t=177263 x=1.282866, y=0.213073, z=-0.375761 
t=177273 x=1.247606, y=0.163059, z=-0.343844 
t=177283 x=1.198922, y=0.119523, z=-0.316945 
t=177293 x=1.160773, y=0.078495, z=-0.283058 
t=177303 x=1.133543, y=0.045299, z=-0.261979 
t=177313 x=1.099086, y=0.013553, z=-0.228341 
t=177323 x=1.052766, y=-0.016368, z=-0.180110 
t=177333 x=1.011165, y=-0.038236, z=-0.134686 
t=177343 x=0.976248, y=-0.050743, z=-0.089088 
t=177353 x=0.945411, y=-0.049058, z=-0.064319 
t=177363 x=0.928142, y=-0.038142, z=-0.043372 
t=177373 x=0.921956, y=-0.013248, z=-0.040221 
t=177383 x=0.928142, y=0.029188, z=-0.065824 
t=177393 x=0.933262, y=0.065114, z=-0.090039 
t=177403 x=0.932268, y=0.088741, z=-0.114130 
t=177413 x=0.932946, y=0.100565, z=-0.122632 
t=177423 x=0.922280, y=0.104407, z=-0.125295 
